Collection,Company,Product,Variant,Translations,Unit Cost,Updated At,Inventory Quantity
AVADA - Best Sellers,Ottogi,Ottogi · Spicy Jin Ramen (4*120g),No Variant,奥多吉 · 辣味真拉面 (4*120g),N/A,2023-11-07T05:34:05Z,0
AVADA - Best Sellers,Ottogi,Ottogi · Snack Ramen (5*108g),No Variant,奥多吉 · 零食拉面 (5*108g),N/A,2023-11-07T05:33:56Z,0
AVADA - Best Sellers,Ottogi,Ottogi · BEIJING Jjajang Ramen (5*120g),No Variant,奥多吉 · 北京炸酱面 (5*120g),N/A,2023-11-07T05:33:51Z,0
AVADA - Best Sellers,Ouba,Ouba · Honey Bean Bread (100g),No Variant,欧芭 · 蜜豆之恋面包 (100g),1.0 CAD,2023-12-11T22:23:38Z,4
AVADA - Best Sellers,Paldo,Paldo · Cheese Ramen Noodle (4*111g),No Variant,八道 · 芝士味经典拉面（4*111g）,N/A,2023-11-07T05:34:16Z,2
AVADA - Best Sellers,Paldo,Paldo · Namja Ramen (5*115g),No Variant,八道 · 男子面 (5*115g),N/A,2023-11-07T05:34:11Z,4
AVADA - Best Sellers,Paldo,Paldo · Hwa Ramyun (5*120g),No Variant,八道 · 御膳火拉面 (5*120g),N/A,2023-11-07T05:34:12Z,4
AVADA - Best Sellers,Paldo,Paldo · Soy Flavor Jang Ramyum (5*120g),No Variant,八道 · 御膳味增拉面（5*120g）,N/A,2023-11-07T05:34:17Z,4
AVADA - Best Sellers,Paldo,Paldo · Volcano Chicken Noodle (4*140g),No Variant,八道 · 火山鸡面（4*140g）,N/A,2023-11-07T05:34:19Z,2
AVADA - Best Sellers,Paldo,Paldo · Bibimmen (4*130g),No Variant,八道 · 韩国拌面（4*130g）,N/A,2023-11-07T05:34:20Z,4
AVADA - Best Sellers,Paldo,Paldo · Beef Bone Noodle Gomtang Noodle (4*102g),No Variant,八道 · 牛骨汤面 (4*102g),N/A,2023-11-07T05:34:06Z,0
AVADA - Best Sellers,Paldo,Paldo · Stirfried Ramen Mr. Kimchi (4*134g),No Variant,八道 · 泡菜先生拌面（4*134g）,N/A,2023-11-07T05:34:14Z,0
AVADA - Best Sellers,Paldo,Paldo · Ilpoom Jiajang Noodle (4*200g),No Variant,八道 · 一品炸酱面 (4*200g),N/A,2023-11-07T05:34:09Z,0
AVADA - Best Sellers,Paldo,Paldo · Rabokki Noodle (4*145g),No Variant,八道 · 韩国部队锅火锅拉面 (4*145g),N/A,2023-11-07T05:34:06Z,0
AVADA - Best Sellers,Pan Pan,Pan Pan · Milk Flavored Soft Bread (400g),No Variant,盼盼 · 奶香味软面包 (400g),3.5 CAD,2024-01-06T05:19:30Z,0
AVADA - Best Sellers,Pan Pan,Pan Pan · Orange Flavored French Soft Bread (400g),No Variant,盼盼 · 香橙味软面包 (400g),3.5 CAD,2024-01-08T23:26:01Z,0
AVADA - Best Sellers,Pan Pan,Pan Pan · Shredded Bread (320g),No Variant,盼盼 · 手撕面包 (320g),3.5 CAD,2024-01-06T05:12:55Z,0
AVADA - Best Sellers,Pepsi,Pepsi · 7 UP (2L),No Variant,百事 · 七喜 (2L),N/A,2023-11-25T03:00:34Z,1
AVADA - Best Sellers,Pepsi,Pepsi · Crush (2L),No Variant,百事 · 橙汁汽水 (2L),N/A,2023-11-25T02:58:33Z,5
AVADA - Best Sellers,Pepsi,Pepsi · Diet Cola (2L),No Variant,百事 · 低糖可乐 (2L),N/A,2023-11-25T02:39:22Z,0
AVADA - Best Sellers,QinMaiXiang,QinMaiXiang · Dried Cabbage Cake (1200g),No Variant,秦麦香 · 梅子菜饼(1200g),3.0 CAD,2023-10-31T19:38:11Z,0
AVADA - Best Sellers,Quaker,Quaker · Five Red Multi-Grain (860g),No Variant,桂格 · 桂格五红 (860g),N/A,2023-10-27T23:07:20Z,3
AVADA - Best Sellers,Quaker,Quaker · Five Black Multi-Grain (860g),No Variant,桂格 · 桂格五黑 (860g),N/A,2023-10-27T23:05:20Z,1
AVADA - Best Sellers,Ramen Talk,Ramen Talk · Instant Ramen Series Sales (5 Pack),No Variant,"<p data-mce-fragment=""1"">海鲜冬阴功拉面</p>
<p data-mce-fragment=""1"">金汤肥牛拉面</p>
<p data-mce-fragment=""1"">豚骨叉烧拉面</p>
<p data-mce-fragment=""1"">半颗鲜番茄拉面</p>
<p data-mce-fragment=""1"">火山肉酱拉面</p>
<p data-mce-fragment=""1"">&nbsp;</p>, 拉面说 · 即食拉面系列（5包）",N/A,2023-12-30T01:32:11Z,0
AVADA - Best Sellers,Ramen Talk,Ramen Talk · Instant Ramen Series,Tonkotsu Char Siu,"拉面说 · 速食拉面系列, 豚骨叉烧",N/A,2023-12-01T07:26:39Z,0
AVADA - Best Sellers,Ramen Talk,Ramen Talk · Instant Ramen Series,Pork Floss&Sesame Paste,"拉面说 · 速食拉面系列, 肉酥麻酱拌面",N/A,2023-12-01T07:26:39Z,0
AVADA - Best Sellers,Royal,Royal · Milk Tea Powder (140g),No Variant,日东红茶 · 奶茶粉 (140g),N/A,2023-10-26T23:01:44Z,0
AVADA - Best Sellers,Royal,Royal · Milk Tea Powder (280g),No Variant,日东红茶 · 奶茶粉 (280g),N/A,2023-10-26T23:00:19Z,0
AVADA - Best Sellers,Samlip,Samlip · Hot Spicy Baked Baguette (100g),No Variant,Samlip · 辣烘培面包块 (100g),N/A,2023-10-31T10:28:51Z,0
AVADA - Best Sellers,Samyang,Samyang · Habanero Lime Buldak Hot Chicken Ramen (5*135g),No Variant,三养 · 哈瓦那辣椒味火鸡面 （5*135g）,N/A,2023-11-07T05:34:24Z,3
AVADA - Best Sellers,Samyang,Samyang · Yakisoba Buldak Hot Chicken Ramen (5*130g),No Variant,三养 · 大阪味火鸡面 （5*130g）,N/A,2023-11-07T05:34:28Z,0
AVADA - Best Sellers,Samyang,Samyang · Original Buldak Hot Chicken Ramen (5*140g),No Variant,三养 · 原味火鸡面 （5*140g）,N/A,2023-11-07T05:34:32Z,0
AVADA - Best Sellers,Samyang,Samyang · Kimchi Buldak Hot Chicken Ramen (5*140g),No Variant,三养 · 辣白菜味火鸡面 （5*140g）,N/A,2023-11-07T05:34:26Z,0
AVADA - Best Sellers,Samyang,Samyang · Cheese Buldak Hot Chicken Ramen (5*140g),No Variant,三养 · 芝士味火鸡面 （5*140g）,N/A,2023-11-07T05:34:37Z,0
AVADA - Best Sellers,Samyang,Samyang · Curry Buldak Hot Chicken Ramen (5*140g),No Variant,三养 · 咖喱味火鸡面 （5*140g）,N/A,2023-11-07T05:34:25Z,0
AVADA - Best Sellers,Samyang,Samyang · Tomato Buldak Hot Chicken Ramen (5*140g),No Variant,三养 · 番茄味火鸡面 （5*140g）,N/A,2023-11-07T05:34:27Z,0
AVADA - Best Sellers,Samyang,Samyang · Stew Type Buldak Hot Chicken Ramen (5*140g),No Variant,三养 · 韩式汤面味火鸡面 （5*140g）,N/A,2023-11-07T05:34:30Z,0
AVADA - Best Sellers,Samyang,Samyang · Cheese Ramen Noodle Soup (5*120g),No Variant,三养 · 芝士味经典拉面（5*120g）,N/A,2023-11-07T05:34:16Z,4
AVADA - Best Sellers,Samyang,Samyang · Su Tah Hot & Spicy Ramen (5*120g),No Variant,三养 · 麻辣手打面（5*120g）,N/A,2023-11-07T05:34:20Z,4
AVADA - Best Sellers,Samyang,Samyang · Seafood Party Ramen Noodle Soup (5*120g),No Variant,三养 · 海鲜拉面（5*120g）,N/A,2023-11-07T05:34:15Z,0
AVADA - Best Sellers,Samyang,Samyang · Vegetasty Ramen Noodle Soup (5*115g),No Variant,三养 · 蔬食方便面 (5*115g),N/A,2023-11-07T05:34:13Z,0
AVADA - Best Sellers,Samyang,Samyang · Sogokimyun Beef Ramen (5*120g),No Variant,三养 · 辣味牛肉面（5*120g）,N/A,2023-11-07T05:34:18Z,0
AVADA - Best Sellers,Samyang,Samyang · Spicy Ramen Noodle Soup (5*120g),No Variant,三养 · 辣味经典拉面（5*120g）,N/A,2023-11-07T05:34:18Z,0
AVADA - Best Sellers,Shuang Hui,Shuang Hui · The King Of Lion  (9*30g),No Variant,双汇 · 王中王 (9*30g),3.0 CAD,2023-11-16T08:22:56Z,0
AVADA - Best Sellers,Six Fortune,Six Fortune · Gas Range,No Variant,六福 · 瓦斯炉,N/A,2023-11-17T04:06:42Z,4
AVADA - Best Sellers,Synear,Synear · Plant Protein Scallion Crispy Pie (440g),No Variant,思念 · 葱香味酥皮馅饼(440g),N/A,2023-11-05T22:53:34Z,0
AVADA - Best Sellers,Synear,Synear · Egg&Chive Crispy Pie (440g),No Variant,思念 · 韭菜鸡蛋味酥皮馅饼(440g),N/A,2023-11-05T22:50:06Z,0
AVADA - Best Sellers,TangDaRen,TangDaRen · Borscht Noodle (5*120g),No Variant,汤达人 · 罗宋汤面 (5*120g),5.0 CAD,2023-11-01T01:47:36Z,0
AVADA - Best Sellers,Terun,Terun · Carbonated Probiotic Milk Drink (6*300ml),No Variant,天润 · 奶皮 乳酸菌饮品 (6*300ml),7.5 CAD,2024-01-20T20:46:19Z,0
AVADA - Best Sellers,Unknown,Happy Snail· Purple Pack River Snails Rice Noodle (300g),No Variant,好欢螺 · 紫包螺蛳粉 (400g),N/A,2024-01-28T23:28:02Z,0
AVADA - Best Sellers,Unknown,Happy Snail· Yellow Pack River Snails Rice Noodle (400g),No Variant,好欢螺 · 黄包螺蛳粉 (400g),N/A,2023-11-07T05:34:45Z,0
AVADA - Best Sellers,Unknown,Vietnamese Fresh Peeled Jackfruit By Air（400g),No Variant,【精品团购】越南空运金菠萝蜜肉 (400g),13.0 CAD,2024-02-03T08:24:38Z,0
AVADA - Best Sellers,Unknown,Ottogi· Cheese Ramen (4*111g),No Variant,奥多吉 · 芝士拉面 (4*111g),N/A,2023-11-07T05:33:58Z,0
AVADA - Best Sellers,Wa!,Wa! · Scallion Oil Sauce (230g),No Variant,Wa川娃子 · 葱油酱 (230g),2.8 CAD,2023-12-09T09:53:33Z,0
AVADA - Best Sellers,Wang Bao Bao,Wang Bao Bao · Oatmeal Rice Bowl Series (200g),Coconut,"王饱饱 · 小饱碗系列 (200g), 厚椰啵啵",N/A,2023-11-08T02:19:31Z,1
AVADA - Best Sellers,Wang Bao Bao,Wang Bao Bao · Oatmeal Rice Bowl Series (200g),Taro&Purple Rice,"王饱饱 · 小饱碗系列 (200g), 牛乳香芋紫米",N/A,2023-11-08T02:31:33Z,1
AVADA - Best Sellers,Wang Zhi He,Wang Zhi He · Bulk Fermented Bean Curd（340g),No Variant,王致和 · 大块腐乳（340g）,N/A,2023-11-04T01:44:16Z,0
AVADA - Best Sellers,Wang Zhi He,Wang Zhi He · Rose Fermented Bean Curd (340g),No Variant,王致和 · 玫瑰腐乳（340g）,N/A,2023-11-04T01:44:17Z,0
AVADA - Best Sellers,Wang Zhi He,Wang Zhi He · Red Spicy Fermented Bean Curd（340g),No Variant,王致和 · 红辣腐乳（340g）,N/A,2024-01-20T22:03:12Z,0
AVADA - Best Sellers,Wo Long,Wo Long · Rice Crust Series,Spicy (138g),"卧龙 · 锅巴系列, 麻辣味老灶锅巴 (138g)",2.0 CAD,2024-01-21T21:10:07Z,5
AVADA - Best Sellers,Wo Long,Wo Long · Rice Crust Series,Crispy Braised Steak (128g),"卧龙 · 锅巴系列, 酱汁牛排味脆锅巴 (128g)",2.0 CAD,2023-11-16T00:55:15Z,0
AVADA - Best Sellers,Wo Long,Wo Long · Rice Crust Series,Crispy Spicy (128g),"卧龙 · 锅巴系列, 销魂香辣味脆锅巴 (128g)",2.0 CAD,2023-11-16T00:55:22Z,0
AVADA - Best Sellers,Wo Long,Wo Long · Sweet Spicy Kitty Cracker (138g),No Variant,卧龙 · 甜辣味猫耳朵 (138g),2.0 CAD,2024-02-27T01:49:43Z,0
AVADA - Best Sellers,Wu Jiang,Wu Jiang · Spicy Preserved Pickle (4*80g),No Variant,乌江 · 榨菜麻辣味 (4*80g),2.0 CAD,2024-01-28T18:54:31Z,0
AVADA - Best Sellers,Wu Jiang,Wu Jiang · Mild Spicy Preserved Pickle (4*80g),No Variant,乌江 · 微辣榨菜 (4*80g),2.0 CAD,2024-01-27T16:36:42Z,0
AVADA - Best Sellers,WuGuDaoChang,WuGuDaoChang · Artificial Spicy Chicken Non Fried Instant Noodles (5*107g),No Variant,五谷道场 · 椒麻鸡拌面 (5*107g),N/A,2023-12-27T19:31:04Z,4
AVADA - Best Sellers,WuGuDaoChang,WuGuDaoChang · Seaweed & Artificial Ribs Non Fried Instant Noodles (5*107g),No Variant,五谷道场 · 海带排骨面 (5*107g),N/A,2023-12-27T19:31:17Z,0
AVADA - Best Sellers,WuGuDaoChang,WuGuDaoChang · Sour & Spicy Artificial Beef Non Fried Instant Noodles (5*107g),No Variant,五谷道场 · 酸辣牛肉面 (5*107g),N/A,2023-12-27T19:31:30Z,0
AVADA - Best Sellers,WuGuDaoChang,WuGuDaoChang · Tomato Beef Brisket Noodles (107g*5),No Variant,五谷道场 · 番茄牛腩面 (107g*5),N/A,2023-12-24T23:17:21Z,0
AVADA - Best Sellers,Xian Cheng,Xian Cheng · Tribute Vegetables (1kg),No Variant,现成食品 · 鲜贡菜 (1kg),3.3 CAD,2023-12-04T05:17:45Z,0
AVADA - Best Sellers,XiaoLongKan,XiaoLongKan · Sour & Hot Noodles (102g),No Variant,小龙坎 · 酸辣粉 (102g),2.0 CAD,2023-11-05T23:43:56Z,5
AVADA - Best Sellers,XunTangJi,XunTangJi · Spicy Rice Crust(150g),No Variant,寻唐记 · 麻辣味锅巴 (150g),N/A,2023-11-06T01:06:18Z,0
AVADA - Best Sellers,XunTangJi,XunTangJi · Beef Rice Crust(150g),No Variant,寻唐记 · 牛肉味锅巴 (150g),N/A,2023-11-06T01:03:41Z,0
AVADA - Best Sellers,YNBY,YNBY · Mint Refreshing Toothpaste (150g),No Variant,云南白药牙膏 (150g),6.0 CAD,2023-11-01T00:17:52Z,1
AVADA - Best Sellers,YWYH,YWYH · Potato Vermicelli (270g),No Variant,一碗烟火 · 火锅土豆宽粉 (270g),N/A,2023-12-01T09:09:10Z,2
AVADA - Best Sellers,YWYH,YWYH · Mung Bean Vermicelli (300g),No Variant,一碗烟火 · 龙口粉丝 (300g),N/A,2024-01-12T23:38:58Z,0
AVADA - Best Sellers,Yanagiya,Yanagiya · Citrus Hair Tonic (240ml),No Variant,柳屋 · 柑橘味育发液 (240ml),N/A,2023-12-27T23:45:51Z,3
AVADA - Best Sellers,Yanagiya,Yanagiya · Hair Tonic (240ml),No Variant,柳屋 · 育发液 (240ml),N/A,2023-12-27T23:43:02Z,0
AVADA - Best Sellers,YiLi,YiLi · AD Yogurt Milk Drink (24*250ml),No Variant,伊利 · AD钙优酸乳 (24*250ml),N/A,2023-11-07T05:34:53Z,0
AVADA - Best Sellers,YiLi,YiLi · Original Flavor Yogurt Milk Drink (24*250ml),No Variant,伊利 · 原味优酸乳 (24*250ml),N/A,2023-11-07T05:34:54Z,0
AVADA - Best Sellers,Yon Ho,Yon Ho · Sweet Soybean Milk Powder (350g),No Variant,永和 · 甜豆浆粉 (350g),3.5 CAD,2023-11-01T01:36:56Z,0
AVADA - Best Sellers,Yon Ho,Yon Ho · Classic Soybean Milk Powder (350g),No Variant,永和 · 经典豆浆粉 (350g),3.5 CAD,2023-11-01T01:37:29Z,0
AVADA - Best Sellers,Yong Xin,Yong Xin · Osmanthus Lotus Seed Lotus Root Starch (600g),No Variant,凯欣 · 桂花莲子藕粉 (600g),N/A,2023-11-18T00:09:48Z,0
AVADA - Best Sellers,Yu Lin,Yu Lin · Zi Bo BBQ Seasoing Series (80g),Original,"峪林 · 淄博烧烤料系列 (80g), 原味",N/A,2023-11-30T05:37:27Z,5
AVADA - Best Sellers,Yu Lin,Yu Lin · Zi Bo BBQ Seasoing Series (80g),Cumin,"峪林 · 淄博烧烤料系列 (80g), 孜然味",N/A,2023-11-30T05:37:27Z,4
AVADA - Best Sellers,Yu Niang Xian Zi,Yu Niang Xian Zi · Sugar Osmanthus Sauce (280g),No Variant,渔娘仙子 · 糖桂花酱 (280g),2.0 CAD,2024-01-17T20:39:45Z,5
AVADA - Best Sellers,Yue Yue Hong,Yue Yue Hong · Seasoning Powder Series,Chillies (160g),"月月红 · 调味料系列, 辣椒面 (160g)",N/A,2023-11-04T01:45:00Z,0
AVADA - Best Sellers,Yue Yue Hong,Yue Yue Hong · Seasoning Powder Series,Five Spice (130g),"月月红 · 调味料系列, 五香粉 (130g)",N/A,2023-11-04T01:45:00Z,5
AVADA - Best Sellers,Yue Yue Hong,Yue Yue Hong · Seasoning Powder Series,Cumin (130g),"月月红 · 调味料系列, 孜然粉 (130g)",N/A,2023-11-04T01:45:00Z,5
AVADA - Best Sellers,ZhenShan,ZhenShan · Frozen Fired Dough Twist (750g*8),No Variant,珍膳 · 上海弄堂油条 (160g),2.3 CAD,2024-01-06T04:47:53Z,0
AVADA - Best Sellers,Zhua Yu De Mao,Zhua Yu De Mao · Spicy Silver Crap Fish (12*25g),No Variant,抓鱼的猫 · 香辣竹香鱼 (12*25g),7.0 CAD,2023-12-20T22:52:40Z,5
Apple & Pear & Banana,Unknown,Shan Dong Nan Shui Pear,1 Pc,"山东南水梨, 1颗",N/A,2024-01-23T18:25:08Z,0
Apple & Pear & Banana,Unknown,Shan Dong Nan Shui Pear,2 Pcs,"山东南水梨, 2颗",N/A,2024-01-23T18:25:08Z,0
Apple & Pear & Banana,Unknown,Shan Dong Nan Shui Pear,4 Pcs,"山东南水梨, 4颗",N/A,2024-01-23T18:25:08Z,0
Asian Herbs & Dried Foods,GZW,GZW · Prime Delights Premium Dried Shlitake Mushroom (200g),No Variant,古早味 · 精选冬菇 (200g),N/A,2024-01-27T15:38:59Z,3
Asian Herbs & Dried Foods,GZW,GZW · Premium Dried Black Fungus (70g),No Variant,古早味 · 精选黑木耳朵 (70g),N/A,2024-01-27T15:56:10Z,0
Asian Herbs & Dried Foods,JiaSheng,JiaSheng · Premium Dried Laver (50g),No Variant,"南北干货, 佳盛 · 澳岛紫菜 (50g)",N/A,2024-01-10T17:28:31Z,0
Asian Herbs & Dried Foods,Joy Share,Joy Share · Cooked Salted Duck Egg 6pc (375g),No Variant,"南北干货, 乐享 · 熟红心咸鸭蛋 (375g)",2.7 CAD,2024-01-11T02:09:08Z,0
Asian Herbs & Dried Foods,Joy Share,Joy Share · Preserved Duck Eggs 6pc (375g),No Variant,"南北干货, 乐享 · 松花皮蛋6颗装 (375g)",2.7 CAD,2024-01-11T02:03:37Z,0
Bean Curds & Konjac Snacks,Ai Yan,Ai Yan · Konjac Yamakurage Series (20*15g),Spicy,"艾妍 · 魔芋贡菜 (20*15g), 香辣",4.5 CAD,2024-01-21T21:03:42Z,0
Bean Curds & Konjac Snacks,Ai Yan,Ai Yan · Konjac Yamakurage Series (20*15g),Garlic,"艾妍 · 魔芋贡菜 (20*15g), 蒜香",4.5 CAD,2024-02-04T23:54:20Z,0
Bean Curds & Konjac Snacks,Ai Yan,Ai Yan · Konjac Yamakurage Series (20*15g),Sour&Spicy,"艾妍 · 魔芋贡菜 (20*15g), 酸辣",4.5 CAD,2023-11-17T00:28:45Z,0
Bean Curds & Konjac Snacks,Ai Yan,Ai Yan · Vegetarian Shrimp Paste Yamakurage Series (20*15g),Garlic,"艾妍 · 贡菜素虾滑 (20*15g), 蒜香",4.5 CAD,2023-11-17T00:33:26Z,0
Bean Curds & Konjac Snacks,Ai Yan,Ai Yan · Vegetarian Shrimp Paste Yamakurage Series (20*15g),Hot Pot,"艾妍 · 贡菜素虾滑 (20*15g), 火锅",4.5 CAD,2023-11-17T00:33:26Z,0
Bean Curds & Konjac Snacks,Chao You Wei,Chao You Wei · Spicy Flavor Braised Tofu With Sauce (120g),No Variant,超友味 · 捞汁豆腐香辣味 (120g),2.0 CAD,2024-01-17T16:54:25Z,3
Bean Curds & Konjac Snacks,Chao You Wei,Chao You Wei · Fragrant Braised Flavor Braised Tofu With Sauce (120g),No Variant,超友味 · 捞汁豆腐香卤味 (120g),2.0 CAD,2024-01-17T17:18:18Z,4
Bean Curds & Konjac Snacks,Chao You Wei,Chao You Wei · Spicy Lotus Root Clove (100g),No Variant,超友味 · 香辣味藕丁 (100g),1.5 CAD,2024-02-01T04:41:21Z,0
Bean Curds & Konjac Snacks,Chao You Wei,Chao You Wei · Sweet & Sour Lotus Root Clove (100g),No Variant,超友味 · 糖醋味藕丁 (100g),1.5 CAD,2024-02-01T04:38:53Z,0
Bean Curds & Konjac Snacks,Chao You Wei,Chao You Wei · Spicy Flavor Lettuce (125g),No Variant,超友味 · 香辣味莴笋 (125g),1.5 CAD,2024-02-01T04:43:35Z,0
Bean Curds & Konjac Snacks,Chao You Wei,Chao You Wei · Pickled Pepper Bamboo Shoots (190g),No Variant,超友味 · 泡山椒捞竹笋 (190g),2.5 CAD,2024-02-01T04:50:11Z,0
Bean Curds & Konjac Snacks,GDLX,GDLX · Handmade Dried Bean Curd (150g),No Variant,郭大良心 · 手工原味豆腐干(150g),N/A,2023-11-07T06:51:23Z,0
Bean Curds & Konjac Snacks,HEM,HEM · Super Long Gluten Stick(300g),No Variant,皇饿吗 · 超长辣条 (300g),N/A,2023-11-07T06:51:16Z,0
Bean Curds & Konjac Snacks,HaoWeiWu,HaoWeiWu · Spicy Flavor Konjac (20g*20),No Variant,好味屋 · 香辣味火锅素毛肚 (20g*20),N/A,2024-01-02T02:26:52Z,1
Bean Curds & Konjac Snacks,HaoWeiWu,HaoWeiWu · Pepper Flavor Konjac (20g*20),No Variant,好味屋 · 麻辣味火锅素毛肚 (20g*20),N/A,2024-01-02T02:24:00Z,4
Bean Curds & Konjac Snacks,HaoWeiWu,HaoWeiWu · BBQ Fish Tofu (22g*20),No Variant,好味屋 · 烧烤味鱼豆腐 (22g*20),N/A,2024-01-02T02:19:18Z,0
Bean Curds & Konjac Snacks,JZ,JZ · Spicy Flavor BBQ Gluten Rolls (20*25g),No Variant,君仔 · BBQ面筋卷香辣味 (20*25g),4.7 CAD,2024-01-17T16:35:11Z,3
Bean Curds & Konjac Snacks,JZ,JZ · BBQ Flavor Gluten Rolls (20*25g),No Variant,君仔 · BBQ面筋卷烧烤味 (20*25g),4.7 CAD,2024-01-17T16:37:37Z,5
Bean Curds & Konjac Snacks,JinZai,JinZai · Hot & Spicy Konjac (18g*20),No Variant,劲仔 · 麻辣味魔芋 (18g*20),4.8 CAD,2023-12-09T06:27:33Z,5
Bean Curds & Konjac Snacks,JinZai,JinZai · Sauce Flavor Dried Tofu(20*20g),No Variant,劲仔 · 酱香味厚豆干 (20*20g),4.8 CAD,2023-12-09T06:01:22Z,3
Bean Curds & Konjac Snacks,JinZai,JinZai · Spicy Flavor Dried Tofu(20*20g),No Variant,劲仔 · 香辣味厚豆干 (20 *20g),4.8 CAD,2023-12-09T05:55:12Z,0
Bean Curds & Konjac Snacks,JinZai,JinZai · Hot & Spicy Flavor Dried Tofu(20*20g),No Variant,劲仔 · 麻辣味厚豆干 (20*20g),4.8 CAD,2023-12-09T05:59:52Z,0
Bean Curds & Konjac Snacks,JinZai,JinZai · Salty Flavor Dried Tofu(20*20g),No Variant,劲仔 · 盐焗味厚豆干 (20*20g),4.5 CAD,2023-11-07T06:51:05Z,0
Bean Curds & Konjac Snacks,MaLaWangZi,MaLaWangZi · Gluten Stick (110g),No Variant,麻辣王子 · 原味辣条(110g),N/A,2023-11-07T06:51:42Z,0
Bean Curds & Konjac Snacks,MaLiuJi,MaLiuJi · Spices Flavor Dried Tofu (240g),No Variant,麻六记 · 手磨豆干五香味 (240g),3.0 CAD,2024-02-01T04:14:32Z,1
Bean Curds & Konjac Snacks,MaLiuJi,MaLiuJi · Pepper Flavor Dried Tofu (240g),No Variant,麻六记 · 手磨豆干麻辣味 (240g),3.0 CAD,2024-02-01T04:16:05Z,0
Bean Curds & Konjac Snacks,Mala Prince,Mala Prince · Spicy Flavor Gluten Stick (110g),1 Pack,"麻辣王子 · 地道辣条加麻加辣 (110g), 1包",N/A,2024-01-20T20:42:15Z,0
Bean Curds & Konjac Snacks,Mala Prince,Mala Prince · Spicy Flavor Gluten Stick (110g),2 Pack,"麻辣王子 · 地道辣条加麻加辣 (110g), 2包",N/A,2024-01-20T20:42:15Z,0
Bean Curds & Konjac Snacks,Mala Prince,Mala Prince · Spicy Flavor Gluten Stick (110g),5 Pack,"麻辣王子 · 地道辣条加麻加辣 (110g), 5包",N/A,2024-01-20T20:42:15Z,0
Bean Curds & Konjac Snacks,Mala Prince,Mala Prince · Spicy Flavor Gluten Stick (30*18g),No Variant,"辣条, 麻辣王子 · 很麻很辣辣条 (30*18g)",6.0 CAD,2024-01-10T22:52:24Z,0
Bean Curds & Konjac Snacks,Max Gluten,Max Gluten · BBQ Gluten Series (288g),Cumin,"筋霸 · 面筋卷系列 (288g), 孜然",N/A,2023-11-07T06:51:24Z,0
Bean Curds & Konjac Snacks,Shuang Hui,Shuang Hui · Corn Sausage (32g),1 Pack,"双汇 · 玉米热狗肠 (32g), 1根",N/A,2024-01-20T11:16:41Z,0
Bean Curds & Konjac Snacks,Shuang Hui,Shuang Hui · Corn Sausage (32g),2 Packs,"双汇 · 玉米热狗肠 (32g), 2根",N/A,2024-01-20T11:16:41Z,0
Bean Curds & Konjac Snacks,Shuang Hui,Shuang Hui · Spicy Corn Sausage (32g),1 Pack,"双汇 · 香辣香脆肠 (32g), 1根",N/A,2024-01-20T11:22:17Z,0
Bean Curds & Konjac Snacks,Shuang Hui,Shuang Hui · Spicy Corn Sausage (32g),2 Packs,"双汇 · 香辣香脆肠 (32g), 2根",N/A,2024-01-20T11:22:17Z,0
Bean Curds & Konjac Snacks,UDK,UDK · SiChuan Peppercorn Flavor Boneless Ya Zhang (60g),No Variant,优之良品 · 无骨鸭掌藤椒味 (60g),2.7 CAD,2024-02-09T06:38:42Z,0
Bean Curds & Konjac Snacks,UDK,UDK · Spicy Flavor Boneless Ya Zhang (60g),No Variant,优之良品 · 无骨鸭掌香辣味 (60g),2.7 CAD,2024-02-09T06:41:50Z,0
Bean Curds & Konjac Snacks,UDK,UDK · Lemon Flavor Boneless Ya Zhang (60g),No Variant,优之良品 · 无骨鸭掌柠檬味 (60g),2.7 CAD,2024-02-09T06:40:25Z,0
Bean Curds & Konjac Snacks,Wei Long,Wei Long · Small Gluten Stick(360g),No Variant,卫龙 · 小面筋(360g),5.5 CAD,2023-12-27T19:59:12Z,2
Bean Curds & Konjac Snacks,Wei Long,Wei Long · Spicy 'Nostalgia' Wheat Gluten (102g),No Variant,卫龙 · 经典怀旧大面筋 (102g),1.0 CAD,2023-12-09T03:44:40Z,0
Bean Curds & Konjac Snacks,Wei Long,Wei Long · Big Gluten Stick (106g),No Variant,卫龙 · 大面筋(106g),1.0 CAD,2023-12-09T03:49:00Z,4
Bean Curds & Konjac Snacks,Wei Long,Wei Long · Spicy Flavor Satisfying Konjac(252g),No Variant,卫龙 · 香辣味魔芋爽 (252g),3.6 CAD,2023-12-09T04:06:39Z,0
